IP,LongURL,PreSuffix,SubDomain,@Symbol,TLDInPath,SuspiciousWords,PunctuationSymbols,DigitsInDomain,Entropy,KLDivergence,Phishy
0,0,0,0,0,0,0,0,0,2.685716385,0.376505968,1
0,0,0,0,0,0,0,0,0,2.726834325,0.303240686,0
0,0,0,0,0,0,0,0,0,2.564185059,0.300016897,1
0,0,1,0,0,0,0,0,0,2.499499324,0.394837352,0
0,0,0,1,0,1,0,0,0,2.798461235,0.420148333,0
0,0,0,1,0,1,0,0,0,2.805753576,0.370961441,1
0,0,0,0,0,0,0,0,0,2.094729048,0.824721417,0
0,0,1,0,0,1,0,0,0,2.620691711,0.322021691,0
0,2,0,1,0,1,1,0,0,2.870453369,0.24628549,1
0,2,0,1,0,1,1,0,0,2.878459715,0.229581207,1
0,0,0,0,0,1,0,0,0,2.589602681,0.312525864,0
0,1,0,0,0,0,0,0,0,2.601184015,0.511300624,1
0,1,0,0,0,0,0,0,0,2.577841649,0.367410018,1
0,1,0,0,0,0,0,0,0,2.577841649,0.367410018,1
0,1,0,0,0,0,0,0,0,2.589621489,0.57566998,1
0,0,0,0,0,1,0,0,0,2.593171633,0.526573441,1
0,2,0,1,0,1,1,0,0,2.901767488,0.207755039,1
0,2,0,1,0,1,1,0,0,2.90135898,0.199098092,1
0,0,0,0,0,1,0,0,0,2.620539307,0.588922439,1
0,0,0,1,0,0,0,0,0,2.564898936,0.492757693,1
0,0,0,0,0,0,0,0,0,2.568147789,0.319423481,1
0,0,0,0,0,1,0,0,0,2.753392986,0.25325569,1
0,0,0,0,0,1,0,0,0,2.66784352,0.484301778,1
0,1,0,0,0,0,0,0,0,2.519184215,0.587779337,1
0,0,0,0,0,0,0,0,0,2.248084506,0.769600751,1
0,1,0,0,0,1,0,0,0,2.620871606,0.302382124,0
0,1,0,0,0,1,0,0,0,2.620871606,0.302382124,0
0,0,0,0,0,1,0,0,0,2.685698929,0.341455163,0
0,2,0,2,0,1,0,0,1,2.815795756,0.235137885,0
0,2,0,2,0,1,0,0,1,2.713105862,0.361948103,0
0,2,0,0,0,1,1,0,0,2.636593045,0.480929218,1
0,0,0,0,0,0,0,0,0,2.534537555,0.412749647,1
0,0,0,0,0,0,0,0,0,2.668078702,0.432141211,1
0,0,0,0,0,0,0,0,0,2.668078702,0.432141211,1
0,0,0,0,0,0,0,0,0,2.504574572,0.509036889,1
0,0,0,0,0,0,0,0,0,2.504574572,0.509036889,1
0,0,0,0,0,0,0,0,0,2.525186603,0.552233159,0
0,0,0,0,0,0,0,0,0,2.525186603,0.552233159,1
0,0,0,0,0,1,0,0,0,2.655725387,0.451619618,1
0,0,0,0,0,1,0,0,0,2.29345167,0.674233664,1
0,0,0,0,0,1,0,0,0,2.38041656,0.759207489,1
0,0,0,0,0,1,0,0,0,2.460908653,0.613759776,1
0,1,1,1,0,0,1,0,0,2.803946483,0.269527963,0
0,0,0,0,0,0,0,0,0,2.765534412,0.356348423,0
0,0,1,0,0,0,0,0,1,2.730067412,0.295392085,0
0,2,0,0,0,1,0,0,0,2.73278611,0.237946107,1
0,1,0,0,0,1,0,0,0,2.782843238,0.334667779,0
0,2,0,0,0,1,0,0,0,2.841770975,0.311520742,0
0,0,0,0,0,0,0,0,0,2.825627126,0.348373585,1
0,0,0,0,0,0,0,0,0,2.765534412,0.356348423,1
0,2,0,0,0,1,0,1,0,2.62228272,0.311739987,1
0,0,0,0,0,0,0,0,0,2.242973226,0.935010033,0
0,1,0,0,0,1,0,0,0,2.782843238,0.334667779,0
0,0,1,0,0,0,0,0,0,2.655725387,0.461294062,1
0,0,1,0,0,0,0,0,0,2.655725387,0.461294062,0
0,1,1,1,0,0,1,0,0,2.77292203,0.227011156,1
0,0,0,0,0,0,0,0,0,2.564185059,0.300016897,0
0,0,1,0,0,0,0,0,0,2.304085331,0.895985008,0
0,0,1,0,0,0,0,0,0,2.606663527,0.442506309,0
0,0,1,0,0,0,0,0,0,2.500138026,0.689508589,1
0,1,0,0,0,0,0,0,0,2.590418022,0.546639818,0
0,2,1,1,0,0,0,0,0,2.876712828,0.279550275,1
0,1,1,1,0,0,0,0,0,2.86252208,0.285308531,1
0,0,0,0,0,0,0,0,0,2.499499324,0.507114944,1
0,1,0,0,0,1,0,0,0,2.600703999,0.380801576,1
0,2,1,0,0,1,0,0,0,2.708738115,0.431156885,0
0,2,0,0,0,1,0,0,0,2.889950426,0.216716993,0
0,2,0,0,0,1,0,1,0,2.54296867,0.949787622,0
0,1,1,0,0,0,0,0,0,2.710333089,0.353912628,0
0,2,0,0,0,1,0,0,0,2.654880338,0.488957094,0
0,1,0,0,0,1,0,0,0,2.75476836,0.268250158,1
0,0,0,0,0,1,0,0,1,2.343932981,0.688012848,0
0,0,0,0,0,0,0,0,1,1.906154747,1.124797442,0
0,2,0,0,0,1,0,0,0,2.632303122,0.230423221,1
0,2,0,0,0,1,0,0,0,2.632303122,0.230423221,1
0,0,0,0,0,1,0,0,0,2.29345167,0.674233664,1
0,0,0,0,0,1,0,0,0,2.641015734,0.562198099,0
0,0,1,0,0,0,0,0,0,2.726968353,0.376185856,1
0,0,0,0,0,1,0,0,0,2.666626072,0.418460206,1
0,0,0,0,0,1,0,0,0,2.683138491,0.386013014,1
0,0,0,0,0,1,0,0,0,2.506293771,0.566684358,1
0,1,0,0,0,1,0,0,0,2.855134108,0.269553791,1
0,1,0,0,0,0,0,0,0,2.524743308,0.518975779,1
0,0,0,0,0,0,0,0,0,2.248084506,0.769600751,1
0,1,0,0,0,1,0,0,0,2.620871606,0.302382124,0
0,0,0,0,0,1,0,0,0,2.751181932,0.336097276,0
0,0,0,0,0,0,0,0,0,1.846220219,1.290572664,0
0,0,0,0,0,1,0,0,0,2.790860401,0.474842099,0
0,0,0,0,0,0,0,0,0,2.71595571,0.487872312,1
0,0,1,0,0,0,0,0,0,2.643428155,0.497905833,1
0,2,0,0,0,0,0,0,0,2.719512459,0.376215064,1
0,0,0,0,0,0,0,0,0,2.488794222,0.713543914,1
0,0,0,0,0,0,0,0,0,2.488794222,0.713543914,1
0,0,0,0,0,0,0,0,1,2.605448132,0.540391421,0
0,0,0,0,0,0,0,0,1,2.605448132,0.540391421,1
0,0,0,0,0,0,0,0,0,2.698482206,0.550129335,1
0,0,0,0,0,1,0,0,0,2.703441587,0.538372699,0
0,0,0,0,0,1,0,0,0,2.671182465,0.253211027,1
0,0,0,0,0,0,0,0,0,2.25385759,1.14612929,0
0,2,1,2,0,1,1,0,1,2.869450404,0.160989028,1
0,2,1,2,0,0,1,0,1,2.821043749,0.174854871,0
0,1,0,2,0,0,0,0,0,2.707114214,0.448788612,1
0,0,1,0,0,0,0,0,0,2.692291153,0.363891394,1
0,0,0,0,0,0,0,0,1,2.552085298,0.505804086,0
0,0,0,0,0,0,0,0,0,2.245035274,1.320613547,0
0,0,1,1,0,0,0,0,1,2.777145428,0.526970638,0
0,0,0,0,0,0,0,0,1,2.505289991,0.678272836,0
0,0,0,0,0,0,0,0,0,2.205598359,1.231090065,0
0,0,1,1,0,0,0,0,1,2.861011538,0.464617881,0
0,0,0,0,0,0,0,0,1,2.343932981,0.725589587,0
0,0,0,0,0,0,0,0,0,2.338371705,1.075647384,0
0,2,0,0,0,1,0,1,0,2.858148442,0.315290591,1
0,1,0,0,0,1,0,0,0,2.663820945,0.37414864,0
0,0,0,0,0,0,0,0,0,2.393312123,0.964931417,0
0,0,1,0,0,0,0,0,1,2.603523325,0.404221348,1
0,1,0,0,0,1,0,0,0,2.568940925,0.409351911,1
0,0,0,0,0,1,0,0,0,2.500138026,0.949124481,0
0,1,0,0,0,1,0,0,0,2.79664723,0.274882254,1
0,0,0,0,0,0,0,0,0,2.441015278,0.946189472,1
0,0,0,0,0,0,0,0,1,2.44559133,0.49776617,0
0,0,0,2,0,0,0,0,0,2.196574375,0.876885562,1
0,0,1,0,0,0,0,0,0,2.077101575,1.225643554,0
0,0,0,0,0,0,0,0,0,2.210253578,0.809139082,0
0,0,0,0,0,1,0,0,0,2.612707057,0.391599512,1
0,2,0,0,0,1,0,0,0,2.935183285,0.329523775,0
0,0,0,0,0,1,0,0,0,2.703441587,0.576281786,1
0,1,0,0,0,1,1,0,0,2.79730907,0.26191458,0
0,1,0,0,0,1,1,0,0,2.796630201,0.217531464,0
0,0,0,0,0,0,0,0,0,2.698482206,0.550129335,1
0,0,0,1,0,1,0,0,0,2.676922983,0.568908281,1
0,0,0,0,0,1,0,0,0,2.583704192,0.525781176,1
0,1,0,0,0,1,0,0,0,2.708132491,0.351397906,1
0,2,0,0,0,1,1,0,0,2.799682591,0.391551042,1
0,1,0,0,0,1,0,0,0,2.773534964,0.327930859,0
0,1,0,0,0,1,0,0,0,2.756248109,0.447614355,1
0,0,0,0,0,1,1,0,0,2.763804798,0.298744629,0
0,1,0,0,0,1,0,0,0,2.799504658,0.455548374,1
0,0,0,0,0,1,0,0,0,2.673480173,0.431724564,1
0,0,0,0,0,1,0,0,0,2.728038531,0.327112903,1
0,0,0,0,0,1,0,0,0,2.624163247,0.451207988,1
0,0,0,0,0,1,0,0,0,2.567627133,0.481262088,1
0,2,0,0,0,1,0,0,0,2.860308436,0.19512225,1
0,0,0,0,0,1,0,0,0,2.532942599,0.436527232,1
0,1,0,0,0,1,0,0,0,2.920052264,0.145386194,0
0,0,0,0,0,1,0,0,0,2.469854906,0.61364293,1
0,2,0,0,0,1,0,0,0,2.745125452,0.315304332,1
0,1,0,0,0,0,0,0,0,2.75259848,0.305201721,1
0,0,0,0,0,0,0,0,0,2.567627133,0.314701541,0
0,0,0,0,0,1,0,0,0,2.654243513,0.519903928,1
0,1,0,0,0,1,1,0,1,2.833325249,0.126542213,1
0,0,0,0,0,1,0,0,1,2.708915719,0.262152296,1
0,0,0,0,0,0,0,0,1,2.738169943,0.220921822,1
0,0,1,1,0,0,0,0,1,2.532524606,0.466845322,1
0,0,0,0,0,0,0,0,0,2.471838357,0.369114323,1
0,0,0,0,0,1,0,0,0,2.866648485,0.343573284,1
0,0,0,0,0,0,0,0,0,2.736818408,0.529778522,1
0,2,0,0,0,1,0,0,0,2.871352532,0.247405676,1
0,1,0,0,0,1,0,1,0,2.718174923,0.280226756,1
0,2,0,0,0,1,0,0,0,2.833840364,0.297493073,1
0,2,0,0,0,1,0,0,1,2.81026151,0.251272427,1
0,1,0,0,0,1,0,0,1,2.813705081,0.203074525,1
0,2,0,0,0,1,0,0,0,2.8294735,0.266606887,1
0,2,0,0,0,1,0,0,0,2.791633929,0.317741136,1
0,1,0,0,0,0,0,0,0,2.435473769,0.537040387,1
0,0,0,0,0,1,0,0,0,2.71405472,0.283096219,1
1,0,0,1,0,1,0,0,1,1.86404358,1.345556504,0
0,0,1,0,0,1,0,0,1,2.504762544,0.377446555,1
0,1,0,0,0,1,0,0,0,2.723449859,0.457317167,0
1,2,0,1,0,1,0,0,1,2.683975725,0.24236752,1
0,2,0,0,0,1,0,0,0,2.623898643,0.296282156,1
0,2,0,0,0,1,0,0,0,2.623898643,0.296282156,1
0,2,0,0,0,1,0,0,0,2.623898643,0.296282156,1
0,0,1,0,0,0,0,0,0,2.513068776,0.709866549,1
0,0,1,0,0,0,0,0,0,2.518554436,0.702764035,0
0,0,1,0,0,0,0,0,0,2.503392071,0.726926028,0
0,1,0,0,0,1,0,0,0,2.761625712,0.513627239,1
0,0,0,0,0,0,0,0,0,2.450396283,0.395860018,1
0,0,0,0,0,0,0,0,1,2.592787427,0.828313415,1
0,2,1,1,0,1,0,1,0,2.869220473,0.229954836,0
0,2,1,1,0,0,0,0,0,2.747945538,0.269630446,0
0,0,1,0,0,0,1,0,0,2.661925776,0.32428652,0
0,0,0,0,0,1,0,0,0,2.488411039,0.483601636,1
0,0,0,0,0,1,0,0,0,2.550247414,0.450729964,1
0,0,0,0,0,1,0,0,0,2.663861005,0.315000964,1
0,0,0,0,0,1,0,0,0,2.604187802,0.429419968,1
0,0,0,0,0,0,0,0,1,2.812428102,0.383308706,0
0,1,0,0,0,1,0,0,0,2.782733488,0.434736727,1
0,1,0,0,0,1,0,0,0,2.736828578,0.426316951,1
0,0,0,0,0,0,0,0,0,2.593031205,0.410575288,1
0,0,1,0,0,0,0,0,0,2.700627961,0.483072331,0
0,0,1,0,0,0,0,0,0,2.523277219,0.361967943,0
0,0,1,0,0,0,0,0,0,2.741010721,0.194812427,1
0,0,0,0,0,0,0,0,0,2.250260279,0.803107507,0
0,0,0,0,0,0,0,0,0,2.150060224,0.759389103,0
0,0,0,0,0,1,0,0,0,2.643921158,0.403287052,1
0,1,0,0,0,1,0,0,0,2.68021251,0.299500909,1
0,1,0,0,0,0,0,0,0,2.742482311,0.362555039,0
0,0,0,0,0,0,0,0,0,2.366265543,0.69384587,0
0,1,1,2,0,1,0,0,1,2.65015292,0.509112609,1
0,0,0,0,0,0,0,0,0,2.654730239,0.309624678,1
0,0,0,0,0,0,0,0,0,2.752191547,0.366664358,0
0,0,0,0,0,0,0,0,0,2.538258446,0.590489709,1
0,2,1,0,0,1,0,0,1,2.851607543,0.33540666,1
0,2,1,0,0,0,0,0,1,2.815789262,0.307482838,0
0,1,0,0,0,1,0,0,0,2.685767107,0.3242097,1
0,0,1,0,0,0,0,0,0,2.539601839,0.492034688,0
0,2,0,0,0,1,0,0,0,2.623898643,0.296282156,1
0,2,0,0,0,1,0,0,0,2.623898643,0.296282156,1
0,2,1,2,0,0,0,0,1,2.856355031,0.133979717,0
0,0,0,0,0,1,0,0,0,2.506423384,0.529569692,1
0,0,0,0,0,1,0,0,0,2.377811615,0.703772574,1
0,2,0,0,0,1,0,0,0,2.623898643,0.296282156,1
0,1,0,1,0,1,0,0,0,2.741190017,0.32459341,1
0,1,0,0,0,1,0,0,0,2.721244938,0.652078825,0
0,1,0,0,0,0,0,0,0,2.78827449,0.292240867,0
0,0,0,0,0,0,0,0,0,2.756790948,0.4332819,1
0,2,0,0,0,0,0,0,0,2.729752505,0.394258713,1
0,1,0,0,0,1,1,0,0,2.871601541,0.303741865,1
0,2,1,2,0,0,0,0,0,2.755287253,0.269882923,0
0,0,0,0,0,0,0,0,0,2.022808529,1.557517383,0
0,2,1,2,0,1,0,0,0,2.574200517,0.489340173,0
0,1,0,0,0,1,0,0,0,2.78387564,0.300457831,1
0,1,0,0,0,1,0,0,0,2.786367847,0.388925627,1
0,2,1,1,0,0,0,0,1,2.553324996,0.514618224,1
0,1,0,0,0,1,0,0,0,2.744296692,0.379311102,1
0,0,0,0,0,0,0,0,0,2.567627133,0.314701541,1
0,0,0,0,0,0,0,0,0,2.736818408,0.529778522,0
0,0,0,0,0,1,0,0,0,2.778920338,0.355723314,1
0,2,0,0,0,1,0,0,0,2.760900021,0.346122961,1
0,1,0,0,0,0,0,0,0,2.75259848,0.305201721,1
0,2,1,1,0,1,0,0,1,2.759176095,0.400006863,1
0,2,1,1,0,1,0,0,1,2.753747833,0.497856294,1
0,1,0,0,0,0,0,0,0,2.72109179,0.340531008,0
0,2,0,0,0,1,0,0,0,2.772851196,0.169175425,1
0,2,0,0,0,1,0,0,0,2.827476461,0.166778313,1
0,0,0,0,0,0,0,0,0,2.3634275,0.759947652,1
0,2,0,0,0,1,0,0,0,2.561835399,0.647022999,1
0,2,0,0,0,1,0,0,0,2.561906036,0.611511315,1
0,2,0,0,0,1,0,0,0,2.563755409,0.686401858,1
0,1,0,0,0,1,0,0,0,2.55958218,0.653844275,1
0,2,0,0,0,1,0,0,0,2.695486478,0.533180495,1
0,2,0,0,0,1,0,0,0,2.519873153,0.631323959,1
0,2,0,0,0,1,0,0,0,2.573842416,0.638420928,1
0,1,0,0,0,1,0,0,0,2.899281549,0.35423067,1
0,1,0,0,0,0,0,0,0,2.833623736,0.336569775,1
0,0,0,0,0,1,0,0,0,2.548462475,0.548509359,1
0,1,0,0,0,1,1,0,0,2.71642709,0.249250254,1
0,1,1,0,0,0,0,0,0,2.656264504,0.380606789,1
0,1,0,0,0,1,0,0,0,2.820035452,0.251429463,1
0,1,0,0,0,1,1,0,0,2.816468059,0.261486417,0
0,1,0,0,0,1,1,0,0,2.796630201,0.217531464,0
0,1,0,0,0,1,0,0,1,2.624449339,0.526387387,0
0,0,1,0,0,0,1,0,0,2.475108387,0.546728011,0
0,0,1,0,0,0,0,0,0,2.705839824,0.413901525,0
0,0,0,0,0,1,0,0,1,2.636525106,0.511279351,0
0,1,0,1,0,0,0,0,0,2.717770846,0.436843317,1
0,1,1,0,0,0,0,0,0,2.813539008,0.296854238,0
0,1,0,0,0,1,0,1,0,2.718174923,0.280226756,1
0,2,0,0,0,1,0,0,0,2.623898643,0.296282156,1
0,2,0,0,0,1,0,0,0,2.623898643,0.296282156,1
0,0,0,0,0,0,0,0,0,2.626164786,0.247955179,1
0,0,0,0,0,0,0,0,1,2.304619385,1.0294484,1
0,0,0,1,0,0,0,0,0,2.588061443,0.603481429,0
0,2,1,0,0,1,0,0,1,2.824256443,0.335519626,0
0,2,1,0,0,0,0,0,1,2.776603659,0.309498489,1
0,2,1,0,0,0,0,0,1,2.776603659,0.309498489,1
0,0,1,0,0,0,1,0,0,2.648672447,0.427016416,0
0,1,1,2,0,0,1,0,0,2.82029106,0.375396217,1
0,2,0,0,0,1,1,0,0,2.911747772,0.236115565,1
0,0,1,0,0,0,0,0,0,2.793724899,0.319602804,0
0,1,1,1,0,0,1,0,0,2.614679717,0.473353864,1
1,0,0,1,0,1,0,0,1,2.458176444,0.602047945,1
0,0,1,0,0,1,0,0,1,2.719376804,0.439220634,1
0,1,0,0,0,1,0,0,0,2.744493856,0.263314665,0
0,2,1,0,0,0,0,1,0,2.887249954,0.232708076,1
0,1,0,1,0,1,1,0,0,2.667086587,0.411729442,0
0,2,1,0,0,0,0,1,0,2.837201174,0.174313839,1
0,0,0,0,0,1,0,0,0,2.698052515,0.421851435,1
0,1,0,0,0,0,0,0,0,2.72109179,0.340531008,1
0,1,0,0,0,0,0,0,0,2.402517942,0.748673228,1
0,1,0,0,0,0,0,0,0,2.402517942,0.748673228,1
0,2,1,0,0,0,0,1,0,2.827675381,0.22662792,1
0,1,0,0,0,0,0,0,0,2.480679552,0.60732988,1
0,0,0,0,0,0,0,0,0,2.246163027,0.760696775,1
0,0,0,0,0,0,0,0,0,2.45354486,0.575878928,1
0,0,0,0,0,1,0,0,0,2.782596888,0.479056945,1
0,1,0,0,0,1,0,0,0,2.784637993,0.267560628,0
0,0,0,0,0,0,0,0,0,2.752696994,0.274178376,1
0,0,0,0,0,0,0,0,0,2.752696994,0.274178376,1
0,2,0,0,0,1,0,0,0,2.590199422,0.659685586,1
0,2,0,0,0,1,0,0,0,2.552753368,0.627348822,1
0,2,1,0,0,0,0,0,0,2.653502157,0.408751545,1
0,0,0,0,0,0,0,0,0,2.476247133,0.889228714,1
0,2,0,0,0,0,0,0,0,2.600609789,0.49007407,1
0,0,0,0,0,0,0,0,0,2.632816443,0.350313579,1
0,0,0,0,0,0,0,0,0,2.632816443,0.350313579,1
0,0,0,0,0,1,0,0,1,2.540036304,0.589831554,1
0,0,0,0,0,0,0,0,1,2.415052122,0.676925791,1
0,0,0,0,0,1,0,0,1,2.533484516,0.511930644,1
0,1,0,0,0,1,0,0,0,2.678240533,0.399736777,1
0,0,0,0,0,0,0,0,1,2.428580952,0.545163185,1
0,0,0,0,0,0,0,0,1,2.428580952,0.545163185,1
0,0,0,0,0,0,0,0,0,2.488411039,0.301426037,1
0,0,0,0,0,0,0,0,0,2.777050329,0.191141917,1
0,0,0,0,0,0,0,0,0,2.696564014,0.313821286,1
0,0,0,0,0,0,0,0,0,2.696564014,0.313821286,1
0,0,0,0,0,0,0,0,0,2.812428102,0.390764326,1
0,0,0,0,0,0,0,0,0,2.689178167,0.497627588,1
0,0,0,0,0,0,0,0,0,2.5393674,0.331981475,1
0,0,0,0,0,0,0,0,0,2.5393674,0.331981475,1
0,0,0,0,0,0,0,0,0,2.5393674,0.331981475,1
0,0,0,0,0,0,0,0,0,2.5393674,0.331981475,1
0,1,0,0,0,1,0,0,0,2.672120469,0.412300122,1
0,0,0,0,0,0,0,0,0,2.727843199,0.301015657,1
0,1,0,0,0,1,0,0,0,2.85789725,0.390482468,0
0,0,0,0,0,0,0,0,0,2.397266866,0.585820882,1
0,0,0,0,0,0,0,0,0,2.397266866,0.585820882,0
0,1,0,0,0,0,0,0,0,2.582608232,0.464118513,1
0,1,0,0,0,0,0,0,0,2.582608232,0.464118513,1
0,2,0,0,0,0,0,0,1,2.839570059,0.23555417,0
0,0,0,0,0,0,0,0,0,2.626164786,0.439737289,1
0,1,0,0,0,1,0,0,0,2.881743954,0.317052555,1
0,1,0,0,0,1,0,0,0,2.838998824,0.281842863,1
0,2,0,0,0,1,0,0,0,2.906923776,0.294645371,1
0,2,0,0,0,1,1,0,0,2.684572345,0.397636782,1
0,1,0,0,0,1,1,0,0,2.653100771,0.456969908,0
0,0,0,0,0,0,0,0,0,2.577543008,0.533472819,1
0,2,1,0,0,0,0,1,0,2.871470092,0.212905753,1
0,1,0,0,0,1,1,0,0,2.79241231,0.16925327,0
0,0,0,0,0,0,0,0,0,2.630554954,0.36226502,0
0,1,0,0,0,1,1,0,0,2.706004084,0.237706101,0
0,1,0,0,0,1,0,0,0,2.897608293,0.477398816,1
0,2,1,0,0,0,0,0,0,2.81617423,0.33824796,1
0,2,1,0,0,0,0,0,0,2.764528381,0.393805508,1
0,1,0,0,0,1,0,0,0,2.884238707,0.342046151,1
0,2,0,0,0,1,1,0,0,3.004087247,0.500580072,1
0,1,0,0,0,0,0,0,0,2.617826147,0.459126029,0
0,0,0,0,0,1,0,0,0,2.484205268,0.655453923,0
0,2,0,0,0,0,0,0,0,2.528018723,0.777879686,0
1,2,0,1,0,0,0,0,1,2.779618837,0.997961095,0
0,2,0,0,0,1,0,0,0,2.867506781,0.336713946,0
0,0,0,0,0,0,0,0,1,2.608700032,0.302448751,1
0,2,0,0,0,0,0,0,0,2.873979529,0.783323933,0
0,2,0,0,0,1,1,0,0,2.775583431,0.243016839,1
0,0,0,0,0,0,0,0,0,2.658969359,0.479345119,1
0,0,0,0,0,1,0,0,0,2.477556005,0.492630217,0
0,0,0,0,0,0,1,0,0,2.654053754,0.335593342,1
0,0,0,0,0,0,0,0,0,2.413303861,0.424393142,0
0,0,0,0,0,0,0,0,0,2.413303861,0.424393142,0
0,0,1,1,0,0,1,0,0,2.688172369,0.365349254,1
0,2,0,0,0,1,0,0,0,2.725971028,0.147065612,0
0,0,0,0,0,0,0,0,0,2.415052122,0.441706547,1
0,0,0,0,0,0,0,0,0,2.657292784,0.330486689,0
0,0,0,0,0,1,0,0,0,2.555657185,0.529697981,0
0,1,1,0,0,0,0,0,0,2.757512319,0.344886014,0
0,2,0,0,0,1,0,0,0,2.679167627,0.223835146,1
0,0,0,0,0,0,0,0,0,2.527241677,0.434594283,0
1,1,0,1,0,1,0,0,1,2.510007618,0.405383545,0
1,1,0,1,0,1,0,0,1,2.410225717,0.534232421,1
0,1,0,0,0,1,0,0,0,2.541047981,0.745572587,1
0,2,1,2,0,0,1,0,1,2.88526798,0.253393156,1
0,2,1,2,0,0,1,0,1,2.88526798,0.253393156,1
0,1,0,0,0,0,0,0,0,2.474294803,0.767367353,1
0,0,0,0,0,0,0,0,0,2.246163027,0.760696775,1
0,0,0,0,0,0,0,0,0,2.661697835,0.436393408,0
0,0,0,0,0,0,0,0,0,2.704781471,0.429806722,1
1,2,0,1,0,1,0,0,1,2.397693177,0.588290639,0
0,2,0,0,0,1,0,0,0,2.868858785,0.227684898,1
0,1,0,0,0,1,0,0,1,2.681407954,0.488252178,0
0,0,0,0,0,0,0,0,0,2.707934806,0.29461851,1
0,0,0,0,0,0,0,0,0,2.488411039,0.729351309,0
0,0,0,0,0,0,0,0,0,2.542778518,0.30663231,1
0,0,0,0,0,0,0,0,0,2.542778518,0.30663231,1
0,2,0,0,0,0,0,0,0,2.658603206,0.424278543,0
0,0,0,0,0,0,0,0,0,2.553237003,0.882914372,0
0,2,0,0,0,1,0,0,0,2.679167627,0.223835146,1
0,2,0,0,0,1,0,0,0,2.632712973,0.184591811,0
0,0,0,0,0,0,0,0,0,2.210253578,0.812272283,1
0,0,0,0,0,1,0,0,1,2.592905143,0.668584268,1
0,1,1,0,0,0,0,0,0,2.671061495,0.264972079,1
0,0,0,0,0,1,0,0,0,2.607835079,0.505003655,1
0,2,1,0,0,0,0,1,0,2.87763217,0.203949106,1
0,2,1,0,0,0,0,1,0,2.890259072,0.184218719,1
0,2,0,0,0,1,0,0,0,2.920523454,0.321649804,1
0,0,0,0,0,1,0,0,0,2.717850627,0.593351787,0
0,0,0,0,0,1,0,0,0,2.717850627,0.593351787,0
0,1,0,0,0,1,0,0,0,2.817273234,0.603404493,1
0,2,1,0,0,0,0,0,0,2.631334982,0.40996859,1
0,0,0,0,0,0,0,0,0,2.303488495,1.069498603,1
0,0,0,0,0,0,0,0,0,2.298354288,0.629114592,1
0,0,0,0,0,0,0,0,0,2.298354288,0.629114592,1
0,0,0,1,0,0,0,0,0,2.690681368,0.455931595,1
0,2,0,0,0,0,0,0,0,2.677632545,0.367370885,1
0,0,0,0,0,0,0,0,0,2.631337528,0.591878441,0
0,0,0,0,0,1,0,0,0,2.431130629,0.566058412,0
0,0,0,0,0,0,0,0,0,2.27897351,0.642615034,0
0,0,0,0,0,0,0,0,0,2.27897351,0.642615034,1
0,0,0,0,0,1,0,0,0,2.64111065,0.327541381,1
0,0,0,0,0,1,0,0,0,2.628482634,0.433805795,1
0,2,1,0,0,0,0,0,0,2.690499132,0.486408452,1
0,0,0,0,0,1,0,0,0,2.594823514,0.516905667,1
0,0,0,0,0,0,0,0,0,2.45354486,0.575878928,1
0,0,1,0,0,1,0,0,0,2.615392892,0.464992095,1
0,2,1,0,0,1,0,0,0,2.754122454,0.241510466,1
0,0,0,0,0,1,0,0,0,2.577597676,0.491211624,1
0,0,0,0,0,1,0,0,0,2.587216297,0.418427498,1
0,0,0,0,0,0,0,0,0,2.441608384,0.500972446,1
0,1,0,0,0,1,0,0,0,2.738654988,0.391911786,1
0,0,0,0,0,1,0,0,0,2.570223121,0.472744858,1
0,0,0,0,0,0,0,0,0,2.311423445,0.85161641,0
0,0,0,0,0,1,0,0,0,2.426015132,0.648389495,0
0,0,0,1,0,1,0,0,0,2.399204296,0.82460078,0
0,1,0,0,0,1,0,0,0,2.642354835,0.264195324,0
0,2,0,0,0,0,0,0,0,2.600609789,0.49007407,1
0,2,0,0,0,0,0,0,1,2.839570059,0.23555417,0
0,0,1,0,0,1,0,0,0,2.615392892,0.464992095,1
0,0,0,0,0,0,0,0,0,2.614589433,0.480754863,0
0,0,0,0,0,0,0,0,0,2.614589433,0.480754863,1
0,0,0,0,0,1,0,0,0,2.627340962,0.327379631,1
0,0,0,0,0,1,0,0,0,2.7042785,0.485644061,1
0,1,0,0,0,1,0,0,0,2.777553132,0.294334868,1
0,0,0,0,0,1,0,0,0,2.809811901,0.405208437,1
0,0,0,1,0,1,0,0,1,2.550043217,0.385777443,1
0,0,0,1,0,1,0,0,1,2.550043217,0.385777443,1
0,0,0,1,0,1,0,0,0,2.585998763,0.596000253,1
0,0,0,1,0,1,0,0,0,2.631612187,0.487228601,1
0,1,0,1,0,1,0,0,0,2.74560943,0.37011266,1
0,0,0,0,0,0,0,0,0,2.809462392,0.36760915,1
0,1,0,0,0,1,0,0,0,2.707418421,0.348595745,1
0,2,0,0,0,0,0,0,0,3.076319279,0.556091596,0
0,0,0,0,0,1,0,0,0,2.741746863,0.396173256,1
0,1,1,0,0,0,0,0,0,2.593935208,0.24125807,0
0,2,0,0,0,1,0,0,0,2.794791926,0.422125092,0
0,2,1,0,0,0,0,0,0,2.839944107,0.267793347,0
0,0,0,0,0,0,1,0,0,2.518878885,0.671292267,1
